epoch,step,train_loss_epoch,train_loss_step,val/mse,val_loss
0,25,,,0.5130768418312073,0.48367974162101746
0,25,0.7127623558044434,,,
1,49,,0.4387645125389099,,
1,51,,,0.45774000883102417,0.4284048080444336
1,51,0.35602694749832153,,,
